,product,year,country,total_production,quantity,per_production,amount
984,Espumante,2029,Republica Tcheca,9432312,14322.284604999475,0.15184,14322.284604999475
985,Espumante,2029,Rússia,9432312,59747.8335736645,0.63344,59747.8335736645
986,Espumante,2029,Serra Leoa,9432312,12899.767067773424,0.13676,12899.767067773424
987,Espumante,2029,Singapura,9432312,12863.761281539346,0.13638,12863.761281539346
988,Espumante,2029,Suriname,9432312,12941.370054183233,0.1372,12941.370054183233
989,Espumante,2029,Suécia,9432312,13131.413112101502,0.13922,13131.413112101502
990,Espumante,2029,Suíça,9432312,13108.073428011981,0.13897,13108.073428011981
991,Espumante,2029,Sérvia,9432312,12976.738370654233,0.13758,12976.738370654233
992,Espumante,2029,Tailândia,9432312,12878.633734890032,0.13654,12878.633734890032
993,Espumante,2029,Taiwan (Formosa),9432312,12987.33092272203,0.13769,12987.33092272203
994,Espumante,2029,"Tcheca, República",9432312,13069.11571778753,0.13856,13069.11571778753
995,Espumante,2029,Togo,9432312,12864.042799292556,0.13638,12864.042799292556
996,Espumante,2029,Trinidade e Tobago,9432312,14179.582932659883,0.15033,14179.582932659883
997,Espumante,2029,Turquia,9432312,12885.086528415677,0.13661,12885.086528415677
998,Espumante,2029,Uruguai,9432312,14370.880958380209,0.15236,14370.880958380209
999,Espumante,2029,Vanuatu,9432312,12845.902386336016,0.13619,12845.902386336016
1000,Espumante,2029,Venezuela,9432312,13183.703344903406,0.13977,13183.703344903406
1001,Espumante,2029,Vietnã,9432312,12983.02777382895,0.13764,12983.02777382895
1002,Espumante,2029,África do Sul,9432312,12864.570680547846,0.13639,12864.570680547846
1003,Espumante,2029,Índia,9432312,12970.221028809008,0.13751,12970.221028809008
1004,Espumante,2029,"Alemanha, República Democrática da",9432312,14294.426672461677,0.15155,14294.426672461677
1005,Espumante,2029,Antígua e Barbuda,9432312,12893.116196845247,0.13669,12893.116196845247
1006,Espumante,2029,Argélia,9432312,12899.86733465704,0.13676,12899.86733465704
1007,Espumante,2029,Arábia Saudita,9432312,12974.931156832914,0.13756,12974.931156832914
1008,Espumante,2029,Austrália,9432312,13255.327196495024,0.14053,13255.327196495024
1009,Espumante,2029,Barein,9432312,12854.46538851894,0.13628,12854.46538851894
1010,Espumante,2029,Belize,9432312,13973.346407292185,0.14814,13973.346407292185
1011,Espumante,2029,Birmânia,9432312,14098.694403616744,0.14947,14098.694403616744
1012,Espumante,2029,Bolívia,9432312,14083.018590920454,0.14931,14083.018590920454
1013,Espumante,2029,Brasil,9432312,12900.58748062641,0.13677,12900.58748062641
1014,Espumante,2029,Bulgária,9432312,12913.601465059755,0.13691,12913.601465059755
1015,Espumante,2029,Bélgica,9432312,13173.52290129396,0.13966,13173.52290129396
1016,Espumante,2029,Canadá,9432312,14137.455665913916,0.14988,14137.455665913916
1017,Espumante,2029,Colômbia,9432312,12895.46285482935,0.13672,12895.46285482935
1018,Espumante,2029,Congo,9432312,12845.90465117584,0.13619,12845.90465117584
1019,Espumante,2029,Coreia do Sul,9432312,14335.577848594821,0.15198,14335.577848594821
1020,Espumante,2029,Costa do Marfim,9432312,12887.93422595889,0.13664,12887.93422595889
1021,Espumante,2029,Coveite,9432312,14033.941713479679,0.14879,14033.941713479679
1022,Espumante,2029,"Dominica, Ilha de",9432312,14045.125767655558,0.1489,14045.125767655558
1023,Espumante,2029,Emirados Árabes Unidos,9432312,14033.62294984919,0.14878,14033.62294984919
1024,Espumante,2029,Finlândia,9432312,13228.090580062586,0.14024,13228.090580062586
1025,Espumante,2029,Gabão,9432312,12909.837912669534,0.13687,12909.837912669534
1026,Espumante,2029,Guiana Francesa,9432312,12937.718717309373,0.13716,12937.718717309373
1027,Espumante,2029,Guine Equatorial,9432312,12920.462462315394,0.13698,12920.462462315394
1028,Espumante,2029,Guiné Bissau,9432312,14030.798566755067,0.14875,14030.798566755067
1029,Espumante,2029,India,9432312,14023.134931389883,0.14867,14023.134931389883
1030,Espumante,2029,Indonésia,9432312,12883.182338131619,0.13659,12883.182338131619
1031,Espumante,2029,Irã,9432312,12868.599933375534,0.13643,12868.599933375534
1032,Espumante,2029,Israel,9432312,14004.018915059001,0.14847,14004.018915059001
1033,Espumante,2029,Iugoslâvia,9432312,13974.43012057851,0.14815,13974.43012057851
1034,Espumante,2029,Jamaica,9432312,12904.942676928174,0.13682,12904.942676928174
1035,Espumante,2029,Líbia,9432312,14628.25235771688,0.15509,14628.25235771688
1036,Espumante,2029,Malásia,9432312,12971.635063733822,0.13752,12971.635063733822
1037,Espumante,2029,Mauritânia,9432312,12845.325743096211,0.13618,12845.325743096211
1038,Espumante,2029,Moçambique,9432312,12882.891380816342,0.13658,12882.891380816342
1039,Espumante,2029,Mônaco,9432312,13995.705646269598,0.14838,13995.705646269598
1040,Espumante,2029,Namíbia,9432312,12850.626325170908,0.13624,12850.626325170908
1041,Espumante,2029,Nova Caledônia,9432312,12890.608541331705,0.13666,12890.608541331705
1042,Espumante,2029,Paquistão,9432312,14069.472264635824,0.14916,14069.472264635824
1043,Espumante,2029,Paraguai,9432312,89412.55652840054,0.94794,89412.55652840054
1044,Espumante,2029,Países Baixos,9432312,13860.726545123573,0.14695,13860.726545123573
1045,Espumante,2029,República Centro Africana,9432312,14046.805971531323,0.14892,14046.805971531323
1046,Espumante,2029,República Dominicana,9432312,12980.157583705548,0.13761,12980.157583705548
1047,Espumante,2029,República Federativa da Rússia,9432312,13977.172799329092,0.14818,13977.172799329092
1048,Espumante,2029,Senegal,9432312,12906.272965045795,0.13683,12906.272965045795
1049,Espumante,2029,Sri Lanka,9432312,14026.785962790864,0.14871,14026.785962790864
1050,Espumante,2029,São Tomé e Príncipe,9432312,12922.906525729026,0.13701,12922.906525729026
1051,Espumante,2029,Tanzânia,9432312,12886.672673837347,0.13662,12886.672673837347
1052,Espumante,2029,Toquelau,9432312,12869.522433267437,0.13644,12869.522433267437
1053,Espumante,2029,Áustria,9432312,12853.801304974204,0.13627,12853.801304974204
1054,Espumante,2029,Afeganistão,9432312,14327.45943825283,0.1519,14327.45943825283
1055,Espumante,2029,"Alemanha, República Democrática",9432312,14038.657217654045,0.14884,14038.657217654045
1056,Espumante,2029,Anguilla,9432312,12980.048794678709,0.13761,12980.048794678709
1057,Espumante,2029,Belice,9432312,12973.720169026607,0.13755,12973.720169026607
1058,Espumante,2029,"Cocos (Keeling), Ilhas",9432312,12981.348700325983,0.13763,12981.348700325983
1059,Espumante,2029,Comores,9432312,12967.240281777824,0.13748,12967.240281777824
1060,Espumante,2029,"Coreia, Republica Sul",9432312,13005.157712952776,0.13788,13005.157712952776
1061,Espumante,2029,Coveite (Kuweit),9432312,12980.210623720248,0.13761,12980.210623720248
1062,Espumante,2029,Croácia,9432312,12981.305775376455,0.13763,12981.305775376455
1063,Espumante,2029,"Eslovaca, Republica",9432312,13028.33180232448,0.13812,13028.33180232448
1064,Espumante,2029,Estônia,9432312,13105.182879686214,0.13894,13105.182879686214
1065,Espumante,2029,Guine Bissau,9432312,12992.321083187711,0.13774,12992.321083187711
1066,Espumante,2029,Ilhas Virgens,9432312,13003.602668348687,0.13786,13003.602668348687
1067,Espumante,2029,Macau,9432312,12976.971207360315,0.13758,12976.971207360315
1068,Espumante,2029,Malavi,9432312,12973.487373806598,0.13754,12973.487373806598
1069,Espumante,2029,Martinica,9432312,12988.605949541252,0.1377,12988.605949541252
1070,Espumante,2029,Omã,9432312,12986.619790302391,0.13768,12986.619790302391
1071,Espumante,2029,Palau,9432312,12987.894982646236,0.1377,12987.894982646236
1072,Espumante,2029,Pitcairn,9432312,12996.848798226321,0.13779,12996.848798226321
1073,Espumante,2029,Suazilândia,9432312,12987.563910109522,0.13769,12987.563910109522
1074,Espumante,2029,São Cristóvão e Névis,9432312,12995.583101652857,0.13778,12995.583101652857
1075,Espumante,2029,São Vicente e Granadinas,9432312,12989.05089808036,0.13771,12989.05089808036
1076,Espumante,2029,Trinidade Tobago,9432312,13021.237436586152,0.13805,13021.237436586152
1077,Espumante,2029,Tunísia,9432312,12979.661218366802,0.13761,12979.661218366802
1078,Espumante,2029,Tuvalu,9432312,12984.19989475426,0.13766,12984.19989475426
1079,Espumante,2029,Outros(1),9432312,14321.75655113313,0.15184,14321.75655113313
1080,Espumante,2030,Alemanha,7913526,13907.013843182143,0.17574,13907.013843182143
1081,Espumante,2030,Angola,7913526,14319.132836499874,0.18095,14319.132836499874
1082,Espumante,2030,Antigua e Barbuda,7913526,13904.673533443522,0.17571,13904.673533443522
1083,Espumante,2030,Antilhas Holandesas,7913526,12792.312226862137,0.16165,12792.312226862137
1084,Espumante,2030,Argentina,7913526,13725.67278950703,0.17345,13725.67278950703
1085,Espumante,2030,Aruba,7913526,12688.592907568987,0.16034,12688.592907568987
1086,Espumante,2030,Australia,7913526,13906.49973447337,0.17573,13906.49973447337
1087,Espumante,2030,Bahamas,7913526,12733.084569787296,0.1609,12733.084569787296
1088,Espumante,2030,Bangladesh,7913526,12682.089633444348,0.16026,12682.089633444348
1089,Espumante,2030,Barbados,7913526,12759.73726795469,0.16124,12759.73726795469
1090,Espumante,2030,Belgica,7913526,13904.610050107533,0.17571,13904.610050107533
1091,Espumante,2030,Benin,7913526,12664.270680306247,0.16003,12664.270680306247
1092,Espumante,2030,Bermudas,7913526,12673.60664852279,0.16015,12673.60664852279
1093,Espumante,2030,Bulgaria,7913526,13904.797102396651,0.17571,13904.797102396651
1094,Espumante,2030,Bósnia-Herzegovina,7913526,12783.681968276574,0.16154,12783.681968276574
1095,Espumante,2030,Cabo Verde,7913526,12726.284673571561,0.16082,12726.284673571561
1096,Espumante,2030,Camarões,7913526,12656.519322025855,0.15994,12656.519322025855
1097,Espumante,2030,Canada,7913526,13906.089831558249,0.17573,13906.089831558249
1098,Espumante,2030,Catar,7913526,12679.140510998814,0.16022,12679.140510998814
1099,Espumante,2030,"Cayman, Ilhas",7913526,12666.318244095857,0.16006,12666.318244095857
1100,Espumante,2030,Chile,7913526,12787.361615392627,0.16159,12787.361615392627
1101,Espumante,2030,China,7913526,14789.046830766907,0.18688,14789.046830766907
1102,Espumante,2030,Chipre,7913526,12707.823017380639,0.16058,12707.823017380639
1103,Espumante,2030,Cingapura,7913526,12740.034331092618,0.16099,12740.034331092618
1104,Espumante,2030,Colombia,7913526,13906.806455395756,0.17573,13906.806455395756
1105,Espumante,2030,"Coreia do Sul, Republica da",7913526,13904.031900359712,0.1757,13904.031900359712
1106,Espumante,2030,Costa Rica,7913526,12691.08657849752,0.16037,12691.08657849752
1107,Espumante,2030,Cuba,7913526,12904.278826638883,0.16307,12904.278826638883
1108,Espumante,2030,Curaçao,7913526,12774.487219187515,0.16143,12774.487219187515
1109,Espumante,2030,Dinamarca,7913526,12993.649385312061,0.1642,12993.649385312061
1110,Espumante,2030,Djibuti,7913526,13905.928174259472,0.17572,13905.928174259472
1111,Espumante,2030,Dominica,7913526,12775.134218145276,0.16143,12775.134218145276
1112,Espumante,2030,El Salvador,7913526,12714.38117366087,0.16067,12714.38117366087
1113,Espumante,2030,Emirados Arabes Unidos,7913526,12792.143511879873,0.16165,12792.143511879873
1114,Espumante,2030,Equador,7913526,12728.175230107849,0.16084,12728.175230107849
1115,Espumante,2030,Espanha,7913526,14535.030640060599,0.18367,14535.030640060599
1116,Espumante,2030,Estados Unidos,7913526,47445.087069513735,0.59954,47445.087069513735
1117,Espumante,2030,Estonia,7913526,13906.616021221102,0.17573,13906.616021221102
1118,Espumante,2030,Falkland (Malvinas),7913526,13672.130737172729,0.17277,13672.130737172729
1119,Espumante,2030,Filipinas,7913526,12706.034197625699,0.16056,12706.034197625699
1120,Espumante,2030,Filânldia,7913526,13906.326538580417,0.17573,13906.326538580417
1121,Espumante,2030,França,7913526,12908.01930861266,0.16311,12908.01930861266
1122,Espumante,2030,Gana,7913526,12776.305507832274,0.16145,12776.305507832274
1123,Espumante,2030,Gibraltar,7913526,12685.479351949885,0.1603,12685.479351949885
1124,Espumante,2030,Granada,7913526,12777.269137560372,0.16146,12777.269137560372
1125,Espumante,2030,Grécia,7913526,12645.453016284611,0.1598,12645.453016284611
1126,Espumante,2030,Guatemala,7913526,12711.073553599828,0.16062,12711.073553599828
1127,Espumante,2030,Guiana,7913526,12724.518659513564,0.16079,12724.518659513564
1128,Espumante,2030,Guiné Equatorial,7913526,13905.139274785224,0.17571,13905.139274785224
1129,Espumante,2030,Guiné-Bissau,7913526,13905.682844343595,0.17572,13905.682844343595
1130,Espumante,2030,Haiti,7913526,14080.72983265562,0.17793,14080.72983265562
1131,Espumante,2030,Honduras,7913526,12824.825685013826,0.16206,12824.825685013826
1132,Espumante,2030,Hong Kong,7913526,12799.18024821922,0.16174,12799.18024821922
1133,Espumante,2030,Hungria,7913526,12679.847992983043,0.16023,12679.847992983043
1134,Espumante,2030,Ilha de Man,7913526,12684.763764431715,0.16029,12684.763764431715
1135,Espumante,2030,Iraque,7913526,12696.477623127445,0.16044,12696.477623127445
1136,Espumante,2030,Irlanda,7913526,12710.393346498138,0.16062,12710.393346498138
1137,Espumante,2030,Islândia,7913526,13905.060628391257,0.17571,13905.060628391257
1138,Espumante,2030,Itália,7913526,12742.679397837454,0.16102,12742.679397837454
1139,Espumante,2030,Japão,7913526,27342.48494685372,0.34552,27342.48494685372
1140,Espumante,2030,Jordânia,7913526,12786.738899863238,0.16158,12786.738899863238
1141,Espumante,2030,Letônia,7913526,12768.785691641977,0.16135,12768.785691641977
1142,Espumante,2030,Libéria,7913526,12702.766281201937,0.16052,12702.766281201937
1143,Espumante,2030,Luxemburgo,7913526,12736.74787904146,0.16095,12736.74787904146
1144,Espumante,2030,Líbano,7913526,12707.52925632455,0.16058,12707.52925632455
1145,Espumante,2030,Maldivas,7913526,13906.151169763183,0.17573,13906.151169763183
1146,Espumante,2030,Malta,7913526,12689.237694216892,0.16035,12689.237694216892
1147,Espumante,2030,Marrocos,7913526,13905.929704082104,0.17572,13905.929704082104
1148,Espumante,2030,"Marshall, Ilhas",7913526,12727.48675051317,0.16083,12727.48675051317
1149,Espumante,2030,Montenegro,7913526,12693.440314196978,0.1604,12693.440314196978
1150,Espumante,2030,México,7913526,12827.035488550384,0.16209,12827.035488550384
1151,Espumante,2030,Nicarágua,7913526,12792.965504718308,0.16166,12792.965504718308
1152,Espumante,2030,Nigéria,7913526,12760.633036984336,0.16125,12760.633036984336
1153,Espumante,2030,Noruega,7913526,12760.901817530728,0.16125,12760.901817530728
1154,Espumante,2030,Nova Zelândia,7913526,12724.925477239532,0.1608,12724.925477239532
1155,Espumante,2030,Panamá,7913526,12704.902176297826,0.16055,12704.902176297826
1156,Espumante,2030,Países Baixos (Holanda),7913526,13905.893352344883,0.17572,13905.893352344883
1157,Espumante,2030,Peru,7913526,12772.500579732106,0.1614,12772.500579732106
1158,Espumante,2030,Polônia,7913526,12770.949040666012,0.16138,12770.949040666012
1159,Espumante,2030,Porto Rico,7913526,13062.696980160783,0.16507,13062.696980160783
1160,Espumante,2030,Portugal,7913526,13152.563491754765,0.1662,13152.563491754765
1161,Espumante,2030,Quênia,7913526,12735.004769336385,0.16093,12735.004769336385
1162,Espumante,2030,Reino Unido,7913526,14664.843839650006,0.18531,14664.843839650006
1163,Espumante,2030,Republica Dominicana,7913526,13904.41825771065,0.1757,13904.41825771065
1164,Espumante,2030,Republica Tcheca,7913526,13905.10951115783,0.17571,13905.10951115783
1165,Espumante,2030,Rússia,7913526,52016.26008882449,0.65731,52016.26008882449
1166,Espumante,2030,Serra Leoa,7913526,12711.645011273758,0.16063,12711.645011273758
1167,Espumante,2030,Singapura,7913526,12681.436858096924,0.16025,12681.436858096924
1168,Espumante,2030,Suriname,7913526,12746.549106404585,0.16107,12746.549106404585
1169,Espumante,2030,Suécia,7913526,12905.991530401647,0.16309,12905.991530401647
1170,Espumante,2030,Suíça,7913526,12886.409989200116,0.16284,12886.409989200116
1171,Espumante,2030,Sérvia,7913526,12776.222435161773,0.16145,12776.222435161773
1172,Espumante,2030,Tailândia,7913526,12693.914556770833,0.16041,12693.914556770833
1173,Espumante,2030,Taiwan (Formosa),7913526,12785.10937975398,0.16156,12785.10937975398
1174,Espumante,2030,"Tcheca, República",7913526,12853.725229324953,0.16243,12853.725229324953
1175,Espumante,2030,Togo,7913526,12681.673045993886,0.16025,12681.673045993886
1176,Espumante,2030,Trinidade e Tobago,7913526,13785.38558833777,0.1742,13785.38558833777
1177,Espumante,2030,Turquia,7913526,12699.328324754066,0.16048,12699.328324754066
1178,Espumante,2030,Uruguai,7913526,13945.880904535656,0.17623,13945.880904535656
1179,Espumante,2030,Vanuatu,7913526,12666.453592978662,0.16006,12666.453592978662
1180,Espumante,2030,Venezuela,7913526,12949.862016312209,0.16364,12949.862016312209
1181,Espumante,2030,Vietnã,7913526,12781.499121924988,0.16151,12781.499121924988
1182,Espumante,2030,África do Sul,7913526,12682.115928039322,0.16026,12682.115928039322
